best_book_id,book_id_new,title,small_image_url,original_publication_year,average_rating,authors,medium_image_url,large_image_url
795034,7146.0,"To Green Angel Tower, Part 1 (Memory, Sorrow, and Thorn, #3; Part 1)",https://images.gr-assets.com/books/1309992858s/795034.jpg,1993.0,4.18,Tad Williams,https://images.gr-assets.com/books/1309992858m/795034.jpg,https://images.gr-assets.com/books/1309992858l/795034.jpg
6818019,7147.0,"I Am Nujood, Age 10 and Divorced",https://images.gr-assets.com/books/1320467214s/6818019.jpg,2009.0,3.79,"Nujood Ali, Delphine Minoui, Linda Coverdale",https://images.gr-assets.com/books/1320467214m/6818019.jpg,https://images.gr-assets.com/books/1320467214l/6818019.jpg
43798,7148.0,The Feast of All Saints,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1979.0,3.83,Anne Rice,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
18453074,7149.0,To Rise Again at a Decent Hour,https://images.gr-assets.com/books/1391305201s/18453074.jpg,2014.0,3.08,Joshua Ferris,https://images.gr-assets.com/books/1391305201m/18453074.jpg,https://images.gr-assets.com/books/1391305201l/18453074.jpg
150720,7150.0,Proof,https://images.gr-assets.com/books/1417605435s/150720.jpg,2000.0,4.01,David Auburn,https://images.gr-assets.com/books/1417605435m/150720.jpg,https://images.gr-assets.com/books/1417605435l/150720.jpg
121581,7151.0,"The Past Through Tomorrow (Future History, #1-21)",https://images.gr-assets.com/books/1325885616s/121581.jpg,1967.0,4.15,"Robert A. Heinlein, Damon Knight",https://images.gr-assets.com/books/1325885616m/121581.jpg,https://images.gr-assets.com/books/1325885616l/121581.jpg
86525,7152.0,"Master of the Senate (The Years of Lyndon Johnson, #3)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2002.0,4.41,Robert A. Caro,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
15722284,7153.0,"Saint Odd (Odd Thomas, #7)",https://images.gr-assets.com/books/1403303609s/15722284.jpg,2015.0,4.12,Dean Koontz,https://images.gr-assets.com/books/1403303609m/15722284.jpg,https://images.gr-assets.com/books/1403303609l/15722284.jpg
6671,7154.0,The Wonderful Story of Henry Sugar and Six More,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1977.0,4.15,Roald Dahl,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
140091,7155.0,"Real Murders (Aurora Teagarden, #1)",https://images.gr-assets.com/books/1307067671s/140091.jpg,1990.0,3.66,Charlaine Harris,https://images.gr-assets.com/books/1307067671m/140091.jpg,https://images.gr-assets.com/books/1307067671l/140091.jpg
7926242,7156.0,"Port Mortuary (Kay Scarpetta, #18)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2010.0,3.55,Patricia Cornwell,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
672948,7157.0,Arch of Triumph: A Novel of a Man Without a Country,https://images.gr-assets.com/books/1353844109s/672948.jpg,1945.0,4.4,Erich Maria Remarque,https://images.gr-assets.com/books/1353844109m/672948.jpg,https://images.gr-assets.com/books/1353844109l/672948.jpg
154795,7158.0,The Death of Superman,https://images.gr-assets.com/books/1383536130s/154795.jpg,1993.0,3.89,"Dan Jurgens, Jerry Ordway, Louise Simonson, Roger Stern, Jon Bogdanove, Tom Grummett, Jackson Butch Guice, Brett Breeding, Rick Burchett, Doug Hazlewood, Dennis Janke, Denis Rodier",https://images.gr-assets.com/books/1383536130m/154795.jpg,https://images.gr-assets.com/books/1383536130l/154795.jpg
144800,7159.0,The Raw Shark Texts,https://images.gr-assets.com/books/1405099268s/144800.jpg,2007.0,3.87,Steven Hall,https://images.gr-assets.com/books/1405099268m/144800.jpg,https://images.gr-assets.com/books/1405099268l/144800.jpg
27904311,7160.0,"The Hammer of Thor (Magnus Chase and the Gods of Asgard, #2)",https://images.gr-assets.com/books/1463950690s/27904311.jpg,2016.0,4.37,Rick Riordan,https://images.gr-assets.com/books/1463950690m/27904311.jpg,https://images.gr-assets.com/books/1463950690l/27904311.jpg
15771862,7161.0,Wave,https://images.gr-assets.com/books/1362126716s/15771862.jpg,2013.0,3.7,Sonali Deraniyagala,https://images.gr-assets.com/books/1362126716m/15771862.jpg,https://images.gr-assets.com/books/1362126716l/15771862.jpg
1307,7162.0,"Fire Sea (The Death Gate Cycle, #3)",https://images.gr-assets.com/books/1325422748s/1307.jpg,1991.0,4.05,"Margaret Weis, Tracy Hickman",https://images.gr-assets.com/books/1325422748m/1307.jpg,https://images.gr-assets.com/books/1325422748l/1307.jpg
13547504,7163.0,"Far from the Tree: Parents, Children, and the Search for Identity",https://images.gr-assets.com/books/1363008433s/13547504.jpg,2012.0,4.26,Andrew Solomon,https://images.gr-assets.com/books/1363008433m/13547504.jpg,https://images.gr-assets.com/books/1363008433l/13547504.jpg
23887,7164.0,The Autumn of the Patriarch,https://images.gr-assets.com/books/1410136666s/23887.jpg,1975.0,3.84,"Gabriel García Márquez, Gregory Rabassa",https://images.gr-assets.com/books/1410136666m/23887.jpg,https://images.gr-assets.com/books/1410136666l/23887.jpg
3276637,7165.0,"Bones of the Hills (Conqueror, #3)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2008.0,4.32,Conn Iggulden,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
13330771,7166.0,Hallucinations,https://images.gr-assets.com/books/1440360108s/13330771.jpg,1995.0,3.85,Oliver Sacks,https://images.gr-assets.com/books/1440360108m/13330771.jpg,https://images.gr-assets.com/books/1440360108l/13330771.jpg
12444297,7167.0,"Burned (Fever, #7)",https://images.gr-assets.com/books/1407503200s/12444297.jpg,2015.0,4.12,Karen Marie Moning,https://images.gr-assets.com/books/1407503200m/12444297.jpg,https://images.gr-assets.com/books/1407503200l/12444297.jpg
3301759,7168.0,The Murders in the Rue Morgue,https://images.gr-assets.com/books/1409105459s/3301759.jpg,1841.0,3.92,Edgar Allan Poe,https://images.gr-assets.com/books/1409105459m/3301759.jpg,https://images.gr-assets.com/books/1409105459l/3301759.jpg
104086,7169.0,The Summer Tree (The Fionavar Tapestry #1),https://images.gr-assets.com/books/1412531529s/104086.jpg,1984.0,3.99,Guy Gavriel Kay,https://images.gr-assets.com/books/1412531529m/104086.jpg,https://images.gr-assets.com/books/1412531529l/104086.jpg
7909,7170.0,"Betsy-Tacy (Betsy-Tacy, #1)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1940.0,4.07,"Maud Hart Lovelace, Lois Lenski",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2020935,7171.0,Sweethearts,https://images.gr-assets.com/books/1336053590s/2020935.jpg,2008.0,3.64,Sara Zarr,https://images.gr-assets.com/books/1336053590m/2020935.jpg,https://images.gr-assets.com/books/1336053590l/2020935.jpg
1474628,7172.0,The Monsters of Templeton,https://images.gr-assets.com/books/1328051913s/1474628.jpg,2008.0,3.58,Lauren Groff,https://images.gr-assets.com/books/1328051913m/1474628.jpg,https://images.gr-assets.com/books/1328051913l/1474628.jpg
18107951,7173.0,"Midnight Crossroad (Midnight, Texas, #1)",https://images.gr-assets.com/books/1384456102s/18107951.jpg,2014.0,3.63,Charlaine Harris,https://images.gr-assets.com/books/1384456102m/18107951.jpg,https://images.gr-assets.com/books/1384456102l/18107951.jpg
269746,7174.0,"Catering to Nobody (A Goldy Bear Culinary Mystery, #1)",https://images.gr-assets.com/books/1340227366s/269746.jpg,1990.0,3.85,Diane Mott Davidson,https://images.gr-assets.com/books/1340227366m/269746.jpg,https://images.gr-assets.com/books/1340227366l/269746.jpg
12614410,7175.0,"The Lost Prince (The Iron Fey: Call of the Forgotten, #1)",https://images.gr-assets.com/books/1335463790s/12614410.jpg,2012.0,4.05,Julie Kagawa,https://images.gr-assets.com/books/1335463790m/12614410.jpg,https://images.gr-assets.com/books/1335463790l/12614410.jpg
2095583,7176.0,"Devil Bones (Temperance Brennan, #11)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2008.0,3.89,Kathy Reichs,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
116114,7177.0,From Here to Eternity,https://images.gr-assets.com/books/1330924946s/116114.jpg,1951.0,4.09,James  Jones,https://images.gr-assets.com/books/1330924946m/116114.jpg,https://images.gr-assets.com/books/1330924946l/116114.jpg
81176,7178.0,"Dude, Where's My Country?",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2003.0,3.4,Michael Moore,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
364089,7179.0,The Last Don,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1996.0,3.8,Mario Puzo,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
11995136,7180.0,محال,https://images.gr-assets.com/books/1324288676s/11995136.jpg,2012.0,3.31,"يوسف زيدان, Youssef Ziedan",https://images.gr-assets.com/books/1324288676m/11995136.jpg,https://images.gr-assets.com/books/1324288676l/11995136.jpg
19452,7181.0,"Ready or Not (All-American Girl, #2)",https://images.gr-assets.com/books/1327951939s/19452.jpg,2005.0,3.4,Meg Cabot,https://images.gr-assets.com/books/1327951939m/19452.jpg,https://images.gr-assets.com/books/1327951939l/19452.jpg
128755,7182.0,"Cross Bones (Temperance Brennan, #8)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2005.0,3.86,Kathy Reichs,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
163363,7183.0,All But My Life: A Memoir,https://images.gr-assets.com/books/1316131452s/163363.jpg,1959.0,4.28,Gerda Weissmann Klein,https://images.gr-assets.com/books/1316131452m/163363.jpg,https://images.gr-assets.com/books/1316131452l/163363.jpg
577542,7184.0,Rikki-Tikki-Tavi,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1894.0,3.96,"Rudyard Kipling, Jerry Pinkney",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2249196,7185.0,"All-Star Superman, Vol. 2",https://images.gr-assets.com/books/1320477944s/2249196.jpg,2009.0,4.33,"Grant Morrison, Frank Quitely",https://images.gr-assets.com/books/1320477944m/2249196.jpg,https://images.gr-assets.com/books/1320477944l/2249196.jpg
17345242,7186.0,The World of Ice & Fire: The Untold History of Westeros and the Game of Thrones,https://images.gr-assets.com/books/1400360220s/17345242.jpg,2014.0,4.25,"George R.R. Martin, Elio M. García Jr., Linda Antonsson",https://images.gr-assets.com/books/1400360220m/17345242.jpg,https://images.gr-assets.com/books/1400360220l/17345242.jpg
110386,7187.0,"To Sir Phillip, With Love (Bridgertons, #5)",https://images.gr-assets.com/books/1274211519s/110386.jpg,2003.0,3.89,Julia Quinn,https://images.gr-assets.com/books/1274211519m/110386.jpg,https://images.gr-assets.com/books/1274211519l/110386.jpg
454236,7188.0,Miracle in the Andes,https://images.gr-assets.com/books/1320544978s/454236.jpg,2006.0,4.21,"Nando Parrado, Vince Rause",https://images.gr-assets.com/books/1320544978m/454236.jpg,https://images.gr-assets.com/books/1320544978l/454236.jpg
17336849,7189.0,"Lost & Found (Lost & Found, #1)",https://images.gr-assets.com/books/1365394535s/17336849.jpg,2013.0,4.13,Nicole  Williams,https://images.gr-assets.com/books/1365394535m/17336849.jpg,https://images.gr-assets.com/books/1365394535l/17336849.jpg
298730,7190.0,"Among the Barons (Shadow Children, #4)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2003.0,4.08,Margaret Peterson Haddix,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
20912424,7191.0,The War that Saved My Life (The War That Saved My Life #1),https://images.gr-assets.com/books/1453342842s/20912424.jpg,2015.0,4.43,"Kimberly Brubaker Bradley, مرضیه ورشوساز",https://images.gr-assets.com/books/1453342842m/20912424.jpg,https://images.gr-assets.com/books/1453342842l/20912424.jpg
125662,7192.0,"Say Cheese and Die! (Goosebumps, #4)",https://images.gr-assets.com/books/1328867794s/125662.jpg,1992.0,3.72,R.L. Stine,https://images.gr-assets.com/books/1328867794m/125662.jpg,https://images.gr-assets.com/books/1328867794l/125662.jpg
328907,7193.0,"Sharpe's Tiger (Sharpe, #1)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1997.0,4.08,Bernard Cornwell,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
207684,7194.0,Jinx,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2007.0,3.72,Meg Cabot,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
53064,7195.0,Death in Venice and Other Tales,https://images.gr-assets.com/books/1309376701s/53064.jpg,1911.0,3.87,"Thomas Mann, Joachim Neugroschel",https://images.gr-assets.com/books/1309376701m/53064.jpg,https://images.gr-assets.com/books/1309376701l/53064.jpg
21874813,7196.0,"As Chimney Sweepers Come to Dust (Flavia de Luce, #7)",https://images.gr-assets.com/books/1406214651s/21874813.jpg,2015.0,3.94,Alan Bradley,https://images.gr-assets.com/books/1406214651m/21874813.jpg,https://images.gr-assets.com/books/1406214651l/21874813.jpg
13258,7197.0,What Was She Thinking? [Notes on a Scandal],https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2003.0,3.69,Zoë Heller,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
25293695,7198.0,"The Beast (Black Dagger Brotherhood, #14)",https://images.gr-assets.com/books/1437025828s/25293695.jpg,2016.0,4.45,J.R. Ward,https://images.gr-assets.com/books/1437025828m/25293695.jpg,https://images.gr-assets.com/books/1437025828l/25293695.jpg
65399,7199.0,"Sullivan's Island (Lowcountry Tales, #1)",https://images.gr-assets.com/books/1327888744s/65399.jpg,1999.0,4.02,Dorothea Benton Frank,https://images.gr-assets.com/books/1327888744m/65399.jpg,https://images.gr-assets.com/books/1327888744l/65399.jpg
229149,7200.0,"Cardcaptor Sakura: Master of the Clow, Vol. 1 (Cardcaptor Sakura, #7)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1998.0,4.34,"CLAMP, Anita Sengupta",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
33820,7201.0,Up Country,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2002.0,3.99,Nelson DeMille,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1048645,7202.0,Private Peaceful,https://images.gr-assets.com/books/1328868065s/1048645.jpg,2003.0,4.16,Michael Morpurgo,https://images.gr-assets.com/books/1328868065m/1048645.jpg,https://images.gr-assets.com/books/1328868065l/1048645.jpg
383514,7203.0,"Her Royal Spyness (Her Royal Spyness Mysteries, #1)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2007.0,3.76,Rhys Bowen,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
12288282,7204.0,"Gunmetal Magic (Kate Daniels, #5.5)",https://images.gr-assets.com/books/1331230049s/12288282.jpg,2012.0,4.28,Ilona Andrews,https://images.gr-assets.com/books/1331230049m/12288282.jpg,https://images.gr-assets.com/books/1331230049l/12288282.jpg
22381326,7205.0,"Half a War (Shattered Sea, #3)",https://images.gr-assets.com/books/1429885218s/22381326.jpg,2015.0,4.01,Joe Abercrombie,https://images.gr-assets.com/books/1429885218m/22381326.jpg,https://images.gr-assets.com/books/1429885218l/22381326.jpg
10813469,7206.0,"Rock Chick Renegade (Rock Chick, #4)",https://images.gr-assets.com/books/1328299907s/10813469.jpg,2011.0,4.46,Kristen Ashley,https://images.gr-assets.com/books/1328299907m/10813469.jpg,https://images.gr-assets.com/books/1328299907l/10813469.jpg
15729261,7207.0,"The Marriage Mistake (Marriage to a Billionaire, #3)",https://images.gr-assets.com/books/1348628724s/15729261.jpg,2012.0,3.96,Jennifer Probst,https://images.gr-assets.com/books/1348628724m/15729261.jpg,https://images.gr-assets.com/books/1348628724l/15729261.jpg
886512,7208.0,Jamberry,https://images.gr-assets.com/books/1393791849s/886512.jpg,1982.0,4.17,Bruce Degen,https://images.gr-assets.com/books/1393791849m/886512.jpg,https://images.gr-assets.com/books/1393791849l/886512.jpg
8269450,7209.0,"Darkest Powers Trilogy (Darkest Powers, #1-3)",https://images.gr-assets.com/books/1411868332s/8269450.jpg,2009.0,4.47,Kelley Armstrong,https://images.gr-assets.com/books/1411868332m/8269450.jpg,https://images.gr-assets.com/books/1411868332l/8269450.jpg
261604,7210.0,"Rhapsody: Child of Blood (Symphony of Ages, #1)",https://images.gr-assets.com/books/1453703106s/261604.jpg,1999.0,3.95,Elizabeth Haydon,https://images.gr-assets.com/books/1453703106m/261604.jpg,https://images.gr-assets.com/books/1453703106l/261604.jpg
91201,7211.0,Doctors,https://images.gr-assets.com/books/1383563051s/91201.jpg,1988.0,4.0,Erich Segal,https://images.gr-assets.com/books/1383563051m/91201.jpg,https://images.gr-assets.com/books/1383563051l/91201.jpg
7685763,7212.0,"Indulgence in Death (In Death, #31)",https://images.gr-assets.com/books/1292915498s/7685763.jpg,2010.0,4.32,J.D. Robb,https://images.gr-assets.com/books/1292915498m/7685763.jpg,https://images.gr-assets.com/books/1292915498l/7685763.jpg
15852479,7213.0,We Need New Names,https://images.gr-assets.com/books/1352225506s/15852479.jpg,2013.0,3.71,NoViolet Bulawayo,https://images.gr-assets.com/books/1352225506m/15852479.jpg,https://images.gr-assets.com/books/1352225506l/15852479.jpg
894072,7214.0,The Little Red Caboose (Little Golden Book),https://images.gr-assets.com/books/1364853044s/894072.jpg,1953.0,4.21,Marian Potter,https://images.gr-assets.com/books/1364853044m/894072.jpg,https://images.gr-assets.com/books/1364853044l/894072.jpg
5093760,7215.0,Pretty in Plaid,https://images.gr-assets.com/books/1484147603s/5093760.jpg,2009.0,3.88,Jen Lancaster,https://images.gr-assets.com/books/1484147603m/5093760.jpg,https://images.gr-assets.com/books/1484147603l/5093760.jpg
180930,7216.0,Wicca: A Guide for the Solitary Practitioner,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1988.0,4.01,Scott Cunningham,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
179142,7217.0,All My Sons,https://images.gr-assets.com/books/1309210788s/179142.jpg,1947.0,3.87,"Arthur Miller, Christopher Bigsby",https://images.gr-assets.com/books/1309210788m/179142.jpg,https://images.gr-assets.com/books/1309210788l/179142.jpg
845403,7218.0,Mufaro's Beautiful Daughters: An African Tale,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1986.0,4.32,John Steptoe,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
61904,7219.0,"Paladin of Souls (World of the Five Gods, #2)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2003.0,4.13,Lois McMaster Bujold,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4986,7220.0,"God Bless You, Dr. Kevorkian",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1999.0,3.83,Kurt Vonnegut Jr.,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3090282,7221.0,A Homemade Life: Stories and Recipes from My Kitchen Table,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2009.0,3.94,Molly Wizenberg,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
138069,7222.0,The Three Pigs,https://images.gr-assets.com/books/1172092242s/138069.jpg,2001.0,4.15,David Wiesner,https://images.gr-assets.com/books/1172092242m/138069.jpg,https://images.gr-assets.com/books/1172092242l/138069.jpg
26123,7223.0,Learned Optimism: How to Change Your Mind and Your Life,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1990.0,3.98,Martin E.P. Seligman,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7827221,7224.0,"Desires of the Dead (The Body Finder, #2)",https://images.gr-assets.com/books/1288223505s/7827221.jpg,2011.0,4.07,Kimberly Derting,https://images.gr-assets.com/books/1288223505m/7827221.jpg,https://images.gr-assets.com/books/1288223505l/7827221.jpg
563887,7225.0,The Littles,https://images.gr-assets.com/books/1360058166s/563887.jpg,1967.0,3.98,"John Lawrence Peterson, Roberta Carter Clark",https://images.gr-assets.com/books/1360058166m/563887.jpg,https://images.gr-assets.com/books/1360058166l/563887.jpg
155106,7226.0,Amelia Bedelia and the Surprise Shower,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1966.0,4.27,"Peggy Parish, Barbara Siebel Thomas",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
12125,7227.0,"Homecoming (Tillerman Cycle, #1)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1981.0,3.92,Cynthia Voigt,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
112751,7228.0,"Spell of the Highlander (Highlander, #7)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2005.0,4.27,Karen Marie Moning,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
28482,7229.0,"The Hand of Chaos (The Death Gate Cycle, #5)",https://images.gr-assets.com/books/1327837169s/28482.jpg,1993.0,4.05,"Margaret Weis, Tracy Hickman",https://images.gr-assets.com/books/1327837169m/28482.jpg,https://images.gr-assets.com/books/1327837169l/28482.jpg
382680,7230.0,One False Move (Myron Bolitar #5),https://images.gr-assets.com/books/1403190750s/382680.jpg,1998.0,4.07,Harlan Coben,https://images.gr-assets.com/books/1403190750m/382680.jpg,https://images.gr-assets.com/books/1403190750l/382680.jpg
62012,7231.0,The Guns of Avalon (The Chronicles of Amber #2),https://images.gr-assets.com/books/1368213721s/62012.jpg,1972.0,4.16,Roger Zelazny,https://images.gr-assets.com/books/1368213721m/62012.jpg,https://images.gr-assets.com/books/1368213721l/62012.jpg
163465,7232.0,The Great Gilly Hopkins,https://images.gr-assets.com/books/1443418961s/163465.jpg,1978.0,3.83,Katherine Paterson,https://images.gr-assets.com/books/1443418961m/163465.jpg,https://images.gr-assets.com/books/1443418961l/163465.jpg
32807,7233.0,"Trojan Odyssey (Dirk Pitt, #17)",https://images.gr-assets.com/books/1371338649s/32807.jpg,2003.0,3.92,Clive Cussler,https://images.gr-assets.com/books/1371338649m/32807.jpg,https://images.gr-assets.com/books/1371338649l/32807.jpg
138872,7234.0,Follow the River,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1981.0,4.21,James Alexander Thom,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
91571,7235.0,Measure for Measure,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1603.0,3.67,"William Shakespeare, Barbara A. Mowat, Paul Werstine",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
228221,7236.0,The Mask,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1981.0,3.75,"Owen  West, Dean Koontz",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
13514612,7237.0,All Our Yesterdays,https://images.gr-assets.com/books/1370046261s/13514612.jpg,2013.0,4.05,Cristin Terrill,https://images.gr-assets.com/books/1370046261m/13514612.jpg,https://images.gr-assets.com/books/1370046261l/13514612.jpg
